Dates, ACWI INDEX , SPX INDEX , NDX INDEX , MXEF INDEX , DAX INDEX , SXXE INDEX , UKX INDEX , TPX INDEX , ILS Curncy , EUR  Curncy , GBP Curncy , JPY Curncy ,,,,,,,
28/08/2018, 0.05 , 0.03 , 0.15 , 0.14 , -0.09 , -0.09 , 0.52 , 0.16 , -0.14 , 0.15 , -0.15 , 0.10 ,,,,,,,
27/08/2018, 0.97 , 0.77 , 0.98 , 1.80 , 1.16 , 0.85 , 0.19 , 1.16 , 0.15 , 0.48 , 0.36 , -0.14 ,,,,,,,
24/08/2018, 0.77 , 0.62 , 0.97 , 0.19 , 0.23 , 0.24 , 0.19 , 0.65 , -0.64 , 0.71 , 0.27 , -0.04 ,,,,,,,
23/08/2018, -0.48 , -0.17 , -0.14 , -0.23 , -0.16 , -0.04 , -0.15 , -0.01 , 0.41 , -0.49 , -0.77 , 0.66 ,,,,,,,
22/08/2018, 0.15 , -0.04 , 0.37 , 0.60 , 0.01 , 0.12 , 0.11 , 0.77 , -0.18 , 0.22 , 0.08 , 0.23 ,,,,,,,
21/08/2018, 0.47 , 0.21 , 0.35 , 1.03 , 0.43 , 0.52 , -0.34 , -0.40 , -0.46 , 0.78 , 0.80 , 0.22 ,,,,,,,
20/08/2018, 0.37 , 0.24 , -0.08 , 1.05 , 0.99 , 0.69 , 0.43 , -0.32 , -0.23 , 0.38 , 0.38 , -0.39 ,,,,,,,
17/08/2018, 0.46 , 0.33 , 0.04 , 0.13 , -0.22 , -0.16 , 0.03 , 0.62 , -0.25 , 0.54 , 0.26 , -0.36 ,,,,,,,
16/08/2018, 0.75 , 0.79 , 0.27 , -0.18 , 0.61 , 0.51 , 0.78 , -0.64 , -0.30 , 0.28 , 0.15 , 0.14 ,,,,,,,
15/08/2018, -1.19 , -0.76 , -1.24 , -1.83 , -1.58 , -1.40 , -1.49 , -0.76 , 0.05 , 0.01 , -0.20 , -0.37 ,,,,,,,
14/08/2018, 0.46 , 0.64 , 0.62 , -0.07 , -   , -0.09 , -0.40 , 1.63 , -0.31 , -0.58 , -0.38 , 0.41 ,,,,,,,
13/08/2018, -0.59 , -0.40 , -0.10 , -1.80 , -0.53 , -0.34 , -0.32 , -2.13 , -0.61 , -0.03 , 0.10 , -0.12 ,,,,,,,
10/08/2018, -1.18 , -0.71 , -0.79 , -1.51 , -1.99 , -1.66 , -0.97 , -1.15 , 0.73 , -0.99 , -0.51 , -0.23 ,,,,,,,
09/08/2018, -0.26 , -0.14 , -0.03 , -0.10 , 0.34 , 0.09 , -0.45 , -0.26 , 0.32 , -0.71 , -0.45 , 0.09 ,,,,,,,
08/08/2018, 0.01 , -0.03 , 0.09 , -0.01 , -0.12 , -0.20 , 0.75 , -0.08 , -0.06 , 0.09 , -0.44 , -0.36 ,,,,,,,
07/08/2018, 0.46 , 0.28 , 0.32 , 0.82 , 0.40 , 0.49 , 0.71 , 0.76 , -0.58 , 0.39 , -0.04 , -0.02 ,,,,,,,
06/08/2018, -0.01 , 0.35 , 0.59 , -0.22 , -0.14 , -0.03 , 0.06 , -0.56 , 0.18 , -0.12 , -0.44 , 0.13 ,,,,,,,
03/08/2018, 0.37 , 0.46 , 0.32 , 0.55 , 0.55 , 0.49 , 1.10 , -0.54 , 0.14 , -0.15 , -0.12 , -0.37 ,,,,,,,
02/08/2018, -0.05 , 0.49 , 1.36 , -1.79 , -1.50 , -0.91 , -1.01 , -1.00 , 0.49 , -0.64 , -0.84 , -0.06 ,,,,,,,
01/08/2018, -0.22 , -0.10 , 0.57 , -0.05 , -0.53 , -0.41 , -1.24 , 0.94 , 0.04 , -0.27 , 0.02 , -0.12 ,,,,,,,
31/07/2018, 0.26 , 0.49 , 0.54 , -0.25 , 0.06 , 0.17 , 0.62 , -0.84 , 0.19 , -0.13 , -0.07 , 0.74 ,,,,,,,
30/07/2018, -0.33 , -0.58 , -1.42 , -0.20 , -0.48 , -0.39 , -0.01 , -0.43 , 0.19 , 0.42 , 0.21 , -0.01 ,,,,,,,
27/07/2018, -0.30 , -0.66 , -1.40 , 0.29 , 0.40 , 0.48 , 0.50 , 0.57 , 0.17 , 0.12 , -0.03 , -0.16 ,,,,,,,
26/07/2018, -0.42 , -0.30 , -1.44 , 0.03 , 1.83 , 1.00 , 0.06 , 0.70 , 0.21 , -0.73 , -0.61 , 0.23 ,,,,,,,
25/07/2018, 0.98 , 0.91 , 1.38 , 0.78 , -0.87 , -0.37 , -0.66 , 0.38 , -0.17 , 0.36 , 0.33 , -0.20 ,,,,,,,
24/07/2018, 0.51 , 0.48 , 0.47 , 1.02 , 1.12 , 0.85 , 0.70 , 0.47 , 0.11 , -0.04 , 0.34 , -0.13 ,,,,,,,
23/07/2018, -   , 0.18 , 0.29 , -0.05 , -0.10 , -0.27 , -0.30 , -0.36 , 0.45 , -0.27 , -0.27 , -0.05 ,,,,,,,
20/07/2018, 0.34 , -0.09 , -0.03 , 0.89 , -0.98 , -0.37 , -0.07 , -0.26 , -0.44 , 0.70 , 0.94 , -0.94 ,,,,,,,
19/07/2018, -0.47 , -0.40 , -0.51 , -0.76 , -0.62 , -0.42 , 0.10 , -0.09 , 0.22 , 0.03 , -0.42 , -0.35 ,,,,,,,
18/07/2018, 0.05 , 0.22 , -0.19 , -0.20 , 0.82 , 0.63 , 0.65 , 0.35 , 0.10 , -0.19 , -0.35 , -0.02 ,,,,,,,
17/07/2018, 0.39 , 0.40 , 0.63 , 0.06 , 0.80 , 0.37 , 0.34 , 0.87 , 0.20 , -0.43 , -0.91 , 0.53 ,,,,,,,
16/07/2018, -0.14 , -0.10 , -0.24 , -0.50 , 0.16 , -0.07 , -0.80 , 1.19 , -0.41 , 0.22 , 0.10 , -0.08 ,,,,,,,
13/07/2018, 0.15 , 0.11 , 0.13 , 0.50 , 0.38 , 0.25 , 0.14 , 1.19 , -0.00 , 0.11 , 0.12 , -0.15 ,,,,,,,
12/07/2018, 0.95 , 0.87 , 1.69 , 0.52 , 0.61 , 0.71 , 0.78 , 0.46 , -0.21 , -0.02 , 0.01 , 0.48 ,,,,,,,
11/07/2018, -1.18 , -0.71 , -0.53 , -1.07 , -1.53 , -1.29 , -1.30 , -0.83 , 0.47 , -0.60 , -0.53 , 0.91 ,,,,,,,
10/07/2018, 0.21 , 0.35 , 0.09 , 0.04 , 0.53 , 0.44 , 0.05 , 0.25 , 0.05 , -0.06 , 0.12 , 0.14 ,,,,,,,
09/07/2018, 0.97 , 0.88 , 0.95 , 1.49 , 0.38 , 0.43 , 0.92 , 1.20 , 0.18 , 0.04 , -0.17 , 0.34 ,,,,,,,
06/07/2018, 0.73 , 0.85 , 1.50 , 0.53 , 0.26 , 0.30 , 0.19 , 0.92 , -0.46 , 0.47 , 0.46 , -0.15 ,,,,,,,
05/07/2018, 0.72 , 0.86 , 1.23 , -0.16 , 1.19 , 0.88 , 0.40 , -1.01 , -0.37 , 0.29 , -0.06 , 0.14 ,,,,,,,
04/07/2018, -0.08 , -0.49 , -1.17 , -0.15 , -0.26 , -0.02 , -0.27 , 0.03 , 0.07 , -0.01 , 0.28 , -0.09 ,,,,,,,
03/07/2018, -0.08 , -0.49 , -1.17 , -0.15 , 0.91 , 0.86 , 0.60 , -0.15 , -0.51 , 0.16 , 0.38 , -0.28 ,,,,,,,
02/07/2018, -0.30 , 0.31 , 0.81 , -0.95 , -0.55 , -0.76 , -1.17 , -2.06 , 0.40 , -0.39 , -0.48 , 0.13 ,,,,,,,
29/06/2018, 0.48 , 0.08 , 0.13 , 2.18 , 1.06 , 0.88 , 0.28 , 0.23 , -0.02 , 0.99 , 0.99 , 0.24 ,,,,,,,
28/06/2018, 0.53 , 0.62 , 0.89 , -0.51 , -1.39 , -1.01 , -0.08 , -0.26 , 0.40 , 0.13 , -0.27 , 0.21 ,,,,,,,
27/06/2018, -0.97 , -0.86 , -1.39 , -1.46 , 0.93 , 0.69 , 1.11 , 0.02 , 0.04 , -0.81 , -0.85 , 0.18 ,,,,,,,
26/06/2018, 0.14 , 0.22 , 0.43 , -0.31 , -0.29 , -0.01 , 0.37 , 0.16 , 0.56 , -0.48 , -0.42 , 0.26 ,,,,,,,
25/06/2018, -1.42 , -1.37 , -2.21 , -1.56 , -2.46 , -1.99 , -2.24 , -0.95 , 0.37 , 0.45 , 0.15 , -0.18 ,,,,,,,
22/06/2018, 0.53 , 0.19 , -0.28 , 0.72 , 0.54 , 0.88 , 1.67 , -0.33 , -0.43 , 0.41 , 0.16 , -0.02 ,,,,,,,
21/06/2018, -0.75 , -0.63 , -0.87 , -1.20 , -1.44 , -1.06 , -0.93 , -0.12 , 0.03 , 0.28 , 0.52 , -0.34 ,,,,,,,
20/06/2018, 0.24 , 0.17 , 0.73 , 0.76 , 0.14 , 0.05 , 0.31 , 0.51 , -0.26 , -0.16 , -0.02 , 0.27 ,,,,,,,
19/06/2018, -1.77 , -0.40 , -0.32 , -1.89 , -1.22 , -0.86 , -0.36 , -1.55 , -0.28 , -0.28 , -0.54 , -0.44 ,,,,,,,
18/06/2018, -0.43 , -0.21 , -0.06 , -0.70 , -1.36 , -0.93 , -0.03 , -0.98 , 0.37 , 0.11 , -0.25 , -0.10 ,,,,,,,
15/06/2018, -0.39 , -0.10 , -0.33 , -1.06 , -0.74 , -0.68 , -1.70 , 0.29 , 0.36 , 0.36 , 0.12 , 0.03 ,,,,,,,
14/06/2018, -0.03 , 0.25 , 1.03 , -0.88 , 1.68 , 1.12 , 0.81 , -0.92 , 0.54 , -1.89 , -0.85 , 0.26 ,,,,,,,
13/06/2018, -0.20 , -0.40 , -0.05 , -0.43 , 0.38 , 0.20 , -   , 0.42 , 0.13 , 0.39 , 0.03 , -0.03 ,,,,,,,
12/06/2018, -0.13 , 0.17 , 0.57 , 0.10 , -   , -0.06 , -0.43 , 0.33 , 0.50 , -0.33 , -0.05 , 0.31 ,,,,,,,
11/06/2018, 0.32 , 0.11 , 0.22 , 0.36 , 0.60 , 0.88 , 0.73 , 0.30 , 0.02 , 0.13 , -0.19 , 0.44 ,,,,,,,
08/06/2018, 0.20 , 0.31 , -   , -1.24 , -0.35 , -0.37 , -0.30 , -0.42 , 0.05 , -0.26 , -0.13 , -0.14 ,,,,,,,
07/06/2018, -0.45 , -0.07 , -0.79 , -0.04 , -0.15 , -0.15 , -0.10 , 0.64 , -0.09 , 0.22 , 0.07 , -0.44 ,,,,,,,
06/06/2018, 0.95 , 0.86 , 0.60 , 0.50 , 0.34 , 0.19 , 0.33 , 0.15 , 0.20 , 0.48 , 0.15 , 0.36 ,,,,,,,
05/06/2018, -0.11 , 0.07 , 0.32 , -0.20 , 0.13 , -0.24 , -0.70 , 0.02 , -0.00 , 0.16 , 0.60 , -0.03 ,,,,,,,
04/06/2018, 0.59 , 0.45 , 0.84 , 1.46 , 0.37 , 0.39 , 0.51 , 1.46 , 0.37 , 0.34 , -0.25 , 0.26 ,,,,,,,
01/06/2018, 1.04 , 1.08 , 1.67 , 0.85 , 0.95 , 1.13 , 0.31 , 0.10 , -0.33 , -0.29 , 0.36 , 0.66 ,,,,,,,
31/05/2018, -0.56 , -0.69 , -0.12 , 0.72 , -1.40 , -0.67 , -0.15 , 0.65 , -0.20 , 0.24 , 0.09 , -0.08 ,,,,,,,
30/05/2018, 1.31 , 1.27 , 0.72 , -1.20 , 0.93 , 0.46 , 0.75 , -1.46 , -0.68 , 1.08 , 0.28 , 0.13 ,,,,,,,
29/05/2018, -1.52 , -1.16 , -0.49 , -0.95 , -1.53 , -1.61 , -1.26 , -0.48 , 0.62 , -0.73 , -0.47 , -0.59 ,,,,,,,
28/05/2018, -0.29 , -0.24 , 0.16 , 0.03 , -0.58 , -0.68 , 0.18 , -0.07 , 0.35 , -0.22 , 0.02 , 0.01 ,,,,,,,
25/05/2018, -0.29 , -0.24 , 0.16 , 0.14 , 0.65 , -0.10 , 0.18 , -0.22 , -0.08 , -0.59 , -0.53 , 0.14 ,,,,,,,
24/05/2018, -0.37 , -0.20 , -0.06 , 0.17 , -0.94 , -0.49 , -0.92 , -1.21 , -0.14 , 0.20 , 0.25 , -0.74 ,,,,,,,
23/05/2018, -0.20 , 0.32 , 0.87 , -0.78 , -1.47 , -1.18 , -1.13 , -0.68 , 0.21 , -0.70 , -0.63 , -0.74 ,,,,,,,
22/05/2018, -0.11 , -0.31 , -0.17 , 0.49 , 0.71 , 0.38 , 0.23 , -0.23 , -0.43 , -0.10 , 0.04 , -0.14 ,,,,,,,
21/05/2018, 0.64 , 0.74 , 0.57 , -0.11 , -0.28 , 0.09 , 1.03 , -0.08 , -0.48 , 0.16 , -0.31 , 0.24 ,,,,,,,
18/05/2018, -0.34 , -0.26 , -0.51 , -0.55 , -0.28 , -0.49 , -0.12 , 0.38 , 0.06 , -0.20 , -0.35 , 0.01 ,,,,,,,
17/05/2018, -0.12 , -0.09 , -0.41 , -0.95 , 0.91 , 0.78 , 0.70 , 0.45 , 0.09 , -0.11 , 0.22 , 0.34 ,,,,,,,
16/05/2018, 0.45 , 0.41 , 0.60 , 0.42 , 0.20 , -0.17 , 0.15 , -0.27 , -0.31 , -0.25 , -0.12 , 0.05 ,,,,,,,
15/05/2018, -0.87 , -0.68 , -1.09 , -1.59 , -0.06 , -0.06 , 0.16 , -0.04 , 0.18 , -0.75 , -0.40 , 0.63 ,,,,,,,
14/05/2018, 0.15 , 0.09 , 0.17 , 0.38 , -0.18 , -0.03 , -0.18 , 0.61 , 0.48 , -0.13 , 0.10 , 0.25 ,,,,,,,
11/05/2018, 0.22 , 0.17 , -0.16 , 0.69 , -0.17 , 0.02 , 0.31 , 0.98 , 0.33 , 0.24 , 0.17 , -0.01 ,,,,,,,
10/05/2018, 1.02 , 0.94 , 1.02 , 1.12 , 0.62 , 0.04 , 0.50 , 0.27 , -0.46 , 0.54 , -0.21 , -0.31 ,,,,,,,
09/05/2018, 0.58 , 0.97 , 1.14 , 0.10 , 0.24 , 0.23 , 1.28 , -0.39 , -0.88 , -0.11 , -   , 0.56 ,,,,,,,
08/05/2018, 0.04 , -0.03 , -0.09 , 0.27 , -0.28 , -0.07 , -0.02 , 0.37 , 0.20 , -0.49 , -0.07 , 0.04 ,,,,,,,
07/05/2018, 0.17 , 0.35 , 0.78 , 0.30 , 1.00 , 0.51 , 0.86 , 0.09 , -0.35 , -0.32 , 0.19 , -0.03 ,,,,,,,
04/05/2018, 0.84 , 1.28 , 1.89 , -0.15 , 1.02 , 0.57 , 0.86 , -0.15 , 0.02 , -0.23 , -0.32 , -0.06 ,,,,,,,
03/05/2018, 0.01 , -0.23 , -0.02 , -1.18 , -0.88 , -0.65 , -0.54 , -0.15 , -0.21 , 0.31 , -0.01 , -0.59 ,,,,,,,
02/05/2018, -0.42 , -0.72 , -0.56 , -0.95 , 1.51 , 0.67 , 0.30 , -0.15 , 0.47 , -0.35 , -0.28 , -0.02 ,,,,,,,
01/05/2018, -0.11 , 0.25 , 1.16 , -0.17 , 0.25 , -   , 0.15 , -0.17 , 0.26 , -0.70 , -1.08 , 0.48 ,,,,,,,
30/04/2018, -0.58 , -0.82 , -0.76 , 0.70 , 0.25 , 0.31 , 0.09 , 0.29 , 0.34 , -0.43 , -0.13 , 0.27 ,,,,,,,
27/04/2018, 0.21 , 0.11 , 0.10 , 1.05 , 0.64 , 0.34 , 1.09 , 0.29 , -0.03 , 0.22 , -0.99 , -0.23 ,,,,,,,
26/04/2018, 0.81 , 1.04 , 2.08 , 0.36 , 0.63 , 0.72 , 0.57 , 0.25 , -0.04 , -0.48 , -0.09 , -0.12 ,,,,,,,
25/04/2018, 0.01 , 0.18 , 0.08 , -1.21 , -1.02 , -0.81 , -0.62 , -0.11 , 0.69 , -0.59 , -0.33 , 0.56 ,,,,,,,
24/04/2018, -0.95 , -1.34 , -2.10 , -0.35 , -0.17 , -0.09 , 0.36 , 1.08 , 0.53 , 0.20 , 0.27 , 0.10 ,,,,,,,
23/04/2018, -0.14 , 0.01 , -0.28 , -0.85 , 0.25 , 0.36 , 0.42 , -0.02 , 0.46 , -0.64 , -0.43 , 0.98 ,,,,,,,
20/04/2018, -0.78 , -0.85 , -1.58 , -1.34 , -0.21 , 0.05 , 0.54 , 0.05 , 0.32 , -0.46 , -0.62 , 0.27 ,,,,,,,
19/04/2018, -0.42 , -0.57 , -0.85 , 0.68 , -0.19 , 0.01 , 0.16 , 0.03 , 0.11 , -0.23 , -0.82 , 0.13 ,,,,,,,
18/04/2018, 0.33 , 0.08 , 0.25 , 1.01 , 0.04 , 0.33 , 1.26 , 1.14 , 0.03 , 0.03 , -0.59 , 0.22 ,,,,,,,
17/04/2018, 0.73 , 1.07 , 2.12 , 0.10 , 1.57 , 0.98 , 0.39 , -0.36 , -0.39 , -0.08 , -0.36 , -0.11 ,,,,,,,
16/04/2018, 0.48 , 0.81 , 0.71 , -0.58 , -0.41 , -0.18 , -0.91 , 0.40 , 0.15 , 0.40 , 0.71 , -0.21 ,,,,,,,
13/04/2018, -0.22 , -0.29 , -0.42 , -0.58 , 0.22 , 0.14 , 0.09 , 0.63 , 0.25 , 0.03 , 0.07 , 0.02 ,,,,,,,
12/04/2018, 0.56 , 0.83 , 1.11 , 0.11 , 0.98 , 0.71 , 0.02 , -0.39 , 0.03 , -0.32 , 0.36 , 0.51 ,,,,,,,
11/04/2018, -0.44 , -0.55 , -0.49 , 0.02 , -0.83 , -0.60 , -0.13 , -0.38 , 0.29 , 0.09 , 0.01 , -0.38 ,,,,,,,
10/04/2018, 1.56 , 1.67 , 2.22 , 1.05 , 1.11 , 0.73 , 1.00 , 0.35 , -0.57 , 0.28 , 0.32 , 0.40 ,,,,,,,
09/04/2018, 0.52 , 0.33 , 0.61 , 0.09 , 0.17 , 0.20 , 0.15 , 0.38 , -0.29 , 0.33 , 0.28 , -0.15 ,,,,,,,
06/04/2018, -1.67 , -2.19 , -2.45 , -0.39 , -0.52 , -0.50 , -0.22 , -0.31 , -0.01 , 0.34 , 0.64 , -0.43 ,,,,,,,
05/04/2018, 0.71 , 0.69 , 0.53 , 0.94 , 2.90 , 2.55 , 2.35 , 1.08 , -0.10 , -0.31 , -0.54 , 0.57 ,,,,,,,
04/04/2018, 0.70 , 1.16 , 1.57 , -1.24 , -0.37 , -0.41 , 0.05 , 0.14 , 0.27 , 0.07 , 0.16 , 0.16 ,,,,,,,
03/04/2018, 1.07 , 1.26 , 1.06 , 0.06 , -0.78 , -0.48 , -0.37 , -0.29 , 0.14 , -0.26 , 0.09 , 0.68 ,,,,,,,
02/04/2018, -2.01 , -2.23 , -2.89 , -0.12 , 1.31 , 0.71 , 0.17 , -0.44 , 0.84 , -0.18 , 0.21 , -0.37 ,,,,,,,
30/03/2018, 1.34 , 1.38 , 1.86 , 0.14 , 1.31 , 0.71 , 0.17 , 0.72 , -0.42 , 0.20 , -0.02 , -0.14 ,,,,,,,
29/03/2018, 1.34 , 1.38 , 1.86 , 0.57 , 1.31 , 0.71 , 0.17 , 0.26 , -0.05 , -0.07 , -0.42 , -0.39 ,,,,,,,
28/03/2018, 0.07 , -0.29 , -1.06 , -1.90 , -0.25 , 0.26 , 0.64 , -1.02 , 0.64 , -0.77 , -0.57 , 1.43 ,,,,,,,
27/03/2018, -1.44 , -1.73 , -3.32 , 0.25 , 1.56 , 1.17 , 1.62 , 2.74 , -0.27 , -0.33 , -0.51 , -0.07 ,,,,,,,
26/03/2018, 2.34 , 2.72 , 3.78 , 0.87 , -0.83 , -0.67 , -0.48 , 0.38 , 0.29 , 0.74 , 0.69 , 0.64 ,,,,,,,
23/03/2018, -1.71 , -2.10 , -2.61 , -2.06 , -1.77 , -1.22 , -0.44 , -3.62 , 0.11 , 0.41 , 0.26 , -0.51 ,,,,,,,
22/03/2018, -2.37 , -2.52 , -2.50 , -1.07 , -1.70 , -1.56 , -1.23 , 0.65 , 0.40 , -0.29 , -0.32 , -0.73 ,,,,,,,
21/03/2018, 0.10 , -0.18 , -0.47 , -0.02 , 0.01 , -0.17 , -0.32 , -0.21 , -0.34 , 0.78 , 1.02 , -0.45 ,,,,,,,
20/03/2018, 0.14 , 0.15 , 0.31 , 0.52 , 0.74 , 0.54 , 0.26 , -0.21 , 0.20 , -0.75 , -0.19 , 0.41 ,,,,,,,
19/03/2018, -1.06 , -1.42 , -2.21 , -0.79 , -1.39 , -1.04 , -1.69 , -0.96 , 0.47 , 0.37 , 0.59 , 0.08 ,,,,,,,
16/03/2018, -0.04 , 0.17 , -0.16 , -0.25 , 0.36 , 0.32 , 0.34 , -0.40 , 0.13 , -0.12 , 0.04 , -0.31 ,,,,,,,
15/03/2018, -0.04 , -0.08 , -0.14 , -0.20 , 0.88 , 0.62 , 0.10 , 0.02 , 0.48 , -0.51 , -0.18 , 0.02 ,,,,,,,
14/03/2018, -0.20 , -0.57 , -0.08 , -0.42 , 0.14 , -0.26 , -0.09 , -0.45 , 0.12 , -0.18 , -   , -0.24 ,,,,,,,
13/03/2018, -0.67 , -0.64 , -1.19 , 0.13 , -1.59 , -0.93 , -1.05 , 0.56 , -0.35 , 0.45 , 0.40 , 0.15 ,,,,,,,
12/03/2018, 0.04 , -0.13 , 0.42 , 1.24 , 0.58 , 0.28 , -0.13 , 1.51 , 0.01 , 0.22 , 0.40 , -0.37 ,,,,,,,
09/03/2018, 1.29 , 1.74 , 1.93 , 1.00 , -0.07 , 0.27 , 0.30 , 0.32 , -0.51 , -0.04 , 0.28 , 0.56 ,,,,,,,
08/03/2018, 0.37 , 0.45 , 0.53 , 0.51 , 0.90 , 1.07 , 0.63 , 0.35 , 0.14 , -0.80 , -0.61 , 0.15 ,,,,,,,
07/03/2018, -0.07 , -0.05 , 0.24 , -0.40 , 1.09 , 0.61 , 0.16 , -0.72 , -0.06 , 0.06 , 0.06 , -0.06 ,,,,,,,
06/03/2018, 0.52 , 0.26 , 0.46 , 1.51 , 0.19 , 0.38 , 0.43 , 1.27 , -0.25 , 0.55 , 0.28 , -0.07 ,,,,,,,
05/03/2018, 0.79 , 1.10 , 1.03 , -0.50 , 1.49 , 0.83 , 0.65 , -0.79 , 0.62 , 0.15 , 0.34 , 0.43 ,,,,,,,
02/03/2018, 0.46 , 0.51 , 0.90 , -0.85 , -2.27 , -2.08 , -1.47 , -1.83 , -0.73 , 0.41 , 0.19 , -0.46 ,,,,,,,
01/03/2018, -1.25 , -1.33 , -1.52 , -0.25 , -1.97 , -1.27 , -0.78 , -1.59 , -0.17 , 0.60 , 0.12 , -0.41 ,,,,,,,
28/02/2018, -1.15 , -1.11 , -0.67 , -1.41 , -0.44 , -0.41 , -0.69 , -1.23 , -0.09 , -0.32 , -1.07 , -0.61 ,,,,,,,
27/02/2018, -1.52 , -1.27 , -1.27 , -0.72 , -0.29 , -0.15 , -0.10 , 0.88 , -0.09 , -0.68 , -0.42 , 0.37 ,,,,,,,
26/02/2018, 1.07 , 1.18 , 1.34 , 0.38 , 0.35 , 0.49 , 0.62 , 0.81 , -0.13 , 0.18 , -0.02 , 0.04 ,,,,,,,
23/02/2018, 1.25 , 1.60 , 1.99 , 1.29 , 0.18 , 0.16 , -0.11 , 0.82 , -0.15 , -0.28 , 0.11 , 0.13 ,,,,,,,
22/02/2018, 0.21 , 0.10 , 0.04 , -0.72 , -0.07 , -0.03 , -0.40 , -0.88 , -0.04 , 0.37 , 0.27 , -0.96 ,,,,,,,
21/02/2018, -0.44 , -0.55 , -0.30 , 1.27 , -0.14 , 0.01 , 0.48 , -0.05 , -0.15 , -0.43 , -0.56 , 0.42 ,,,,,,,
20/02/2018, -0.84 , -0.58 , 0.13 , -0.54 , 0.83 , 0.68 , -0.01 , -0.72 , -0.21 , -0.56 , -0.03 , 0.69 ,,,,,,,
19/02/2018, 0.11 , 0.04 , -0.36 , 0.11 , -0.53 , -0.55 , -0.64 , 2.17 , -1.20 , 0.01 , -0.19 , 0.36 ,,,,,,,
16/02/2018, 0.11 , 0.04 , -0.36 , -0.24 , 0.86 , 1.11 , 0.83 , 1.05 , 0.39 , -0.80 , -0.52 , 0.08 ,,,,,,,
15/02/2018, 1.12 , 1.21 , 1.80 , 1.46 , 0.06 , 0.58 , 0.29 , 0.97 , 0.33 , 0.44 , 0.71 , -0.82 ,,,,,,,
14/02/2018, 1.70 , 1.34 , 1.85 , 1.79 , 1.17 , 1.07 , 0.64 , -0.82 , -0.37 , 0.80 , 0.76 , -0.75 ,,,,,,,
13/02/2018, 0.18 , 0.26 , 0.46 , 0.96 , -0.70 , -0.75 , -0.13 , -0.88 , 0.44 , 0.49 , 0.40 , -0.77 ,,,,,,,
12/02/2018, 1.39 , 1.39 , 1.73 , 0.92 , 1.45 , 1.20 , 1.19 , -1.91 , 0.18 , 0.33 , 0.08 , -0.13 ,,,,,,,
09/02/2018, 1.16 , 1.49 , 1.69 , -1.74 , -1.25 , -1.25 , -1.09 , -1.91 , -0.08 , 0.04 , -0.62 , 0.06 ,,,,,,,
08/02/2018, -3.28 , -3.75 , -4.19 , -0.88 , -2.62 , -2.21 , -1.49 , 0.90 , 0.68 , -0.14 , 0.23 , -0.54 ,,,,,,,
07/02/2018, -1.16 , -0.50 , -1.26 , -0.24 , 1.60 , 1.93 , 1.93 , 0.37 , 0.45 , -0.91 , -0.49 , -0.21 ,,,,,,,
06/02/2018, 2.13 , 1.74 , 2.62 , -2.74 , -2.32 , -2.34 , -2.64 , -4.40 , 0.60 , 0.08 , -0.07 , 0.43 ,,,,,,,
05/02/2018, -3.97 , -4.10 , -3.91 , -1.75 , -0.76 , -1.30 , -1.46 , -2.17 , 0.41 , -0.77 , -1.13 , -0.98 ,,,,,,,
02/02/2018, -2.18 , -2.12 , -2.05 , -1.43 , -1.68 , -1.53 , -0.63 , -0.33 , 0.45 , -0.38 , -1.02 , 0.70 ,,,,,,,
01/02/2018, -0.07 , -0.06 , -0.70 , -0.47 , -1.41 , -0.54 , -0.57 , 1.84 , 0.25 , 0.77 , 0.51 , 0.19 ,,,,,,,
31/01/2018, 0.11 , 0.05 , 0.28 , 0.56 , -0.06 , 0.10 , -0.72 , -1.15 , 0.04 , 0.10 , 0.31 , 0.38 ,,,,,,,
30/01/2018, -0.98 , -1.09 , -0.82 , -1.60 , -0.95 , -0.91 , -1.09 , -1.19 , 0.59 , 0.15 , 0.52 , -0.17 ,,,,,,,
29/01/2018, -0.86 , -0.67 , -0.49 , -0.40 , -0.12 , -0.22 , 0.08 , 0.06 , 0.25 , -0.35 , -0.61 , 0.35 ,,,,,,,
26/01/2018, 1.08 , 1.18 , 1.54 , 0.76 , 0.31 , 0.51 , 0.65 , -0.27 , -0.06 , 0.25 , 0.13 , -0.76 ,,,,,,,
25/01/2018, -0.09 , 0.06 , -0.04 , 0.37 , -0.87 , -0.40 , -0.36 , -0.88 , -0.57 , -0.10 , -0.70 , 0.17 ,,,,,,,
24/01/2018, 0.09 , -0.06 , -0.63 , 0.51 , -1.07 , -0.82 , -1.14 , -0.51 , 0.10 , 0.89 , 1.73 , -0.99 ,,,,,,,
23/01/2018, 0.31 , 0.22 , 0.83 , 1.12 , 0.71 , 0.14 , 0.21 , 1.01 , -0.21 , 0.30 , 0.09 , -0.55 ,,,,,,,
22/01/2018, 0.72 , 0.81 , 1.05 , 0.48 , 0.22 , 0.33 , -0.20 , 0.12 , -0.52 , 0.33 , 0.93 , 0.14 ,,,,,,,
19/01/2018, 0.48 , 0.44 , 0.34 , 0.41 , 1.15 , 0.73 , 0.39 , 0.69 , 0.45 , -0.13 , -0.26 , -0.31 ,,,,,,,
18/01/2018, -0.13 , -0.16 , 0.02 , 0.40 , 0.74 , 0.28 , -0.32 , -0.74 , -0.74 , 0.43 , 0.46 , -0.16 ,,,,,,,
